date_time	B.1	B.1.1	B.1.1.7	B.1.351	B.1.393	B.1.525	B.1.617.1	B.1.617.2	Other	source
"2021-03-19T00:00:00.000Z"	0.12065439672801638	0.036809815950920255	0.14519427402862986	0.032719836400818	0.016359918200409	0.020449897750511252	0.33333333333333337	0.09202453987730064	0.20245398773006137	
"2021-03-20T00:00:00.000Z"	0.11242603550295859	0.03155818540433925	0.15384615384615385	0.02761341222879685	0.019723865877712035	0.019723865877712035	0.349112426035503	0.09270216962524656	0.19329388560157795	
"2021-03-21T00:00:00.000Z"	0.10583941605839416	0.0218978102189781	0.1678832116788321	0.0291970802919708	0.01824817518248175	0.01824817518248175	0.34124087591240876	0.12043795620437955	0.177007299270073	
"2021-03-22T00:00:00.000Z"	0.11070110701107011	0.01845018450184502	0.14391143911439114	0.02952029520295203	0.01845018450184502	0.016605166051660517	0.38007380073800734	0.0959409594095941	0.1863468634686347	
"2021-03-23T00:00:00.000Z"	0.08686868686868686	0.0202020202020202	0.14545454545454545	0.030303030303030297	0.016161616161616158	0.01818181818181818	0.3919191919191919	0.10707070707070705	0.18383838383838383	
"2021-03-24T00:00:00.000Z"	0.11451612903225807	0.025806451612903226	0.15161290322580645	0.02903225806451613	0.016129032258064516	0.014516129032258065	0.34838709677419355	0.1032258064516129	0.19677419354838707	
"2021-03-25T00:00:00.000Z"	0.11897106109324758	0.025723472668810286	0.15434083601286172	0.02733118971061093	0.012861736334405143	0.012861736334405143	0.3440514469453376	0.10450160771704181	0.19935691318327975	
"2021-03-26T00:00:00.000Z"	0.11705202312138728	0.033236994219653176	0.1589595375722543	0.02023121387283237	0.015895953757225433	0.01300578034682081	0.3684971098265896	0.09971098265895954	0.17341040462427745	
"2021-03-27T00:00:00.000Z"	0.12987012987012989	0.03463203463203463	0.1601731601731602	0.021645021645021644	0.015873015873015872	0.012987012987012988	0.354978354978355	0.10101010101010101	0.16883116883116883	
"2021-03-28T00:00:00.000Z"	0.1332312404287902	0.03675344563552833	0.15007656967840735	0.019908116385911178	0.018376722817764164	0.013782542113323124	0.3614088820826952	0.0888208269525268	0.1776416539050536	
"2021-03-28T23:00:00.000Z"	0.1345514950166113	0.03820598006644518	0.14451827242524917	0.016611295681063124	0.016611295681063124	0.014950166112956811	0.3637873754152824	0.10631229235880398	0.1644518272425249	
"2021-03-29T23:00:00.000Z"	0.13192182410423453	0.035830618892508145	0.1498371335504886	0.013029315960912053	0.016286644951140065	0.013029315960912053	0.35342019543973946	0.1205211726384365	0.16612377850162868	
"2021-03-30T23:00:00.000Z"	0.12081784386617099	0.03345724907063197	0.13754646840148696	0.0074349442379182135	0.029739776951672854	0.01115241635687732	0.39591078066914487	0.1561338289962825	0.10780669144981411	
"2021-03-31T23:00:00.000Z"	0.10139860139860139	0.031468531468531465	0.1713286713286713	0.00874125874125874	0.031468531468531465	0.010489510489510488	0.37237762237762234	0.1713286713286713	0.10139860139860139	
"2021-04-01T23:00:00.000Z"	0.0826923076923077	0.023076923076923078	0.17115384615384616	0.009615384615384616	0.028846153846153848	0.009615384615384616	0.3307692307692308	0.22307692307692312	0.12115384615384617	
"2021-04-02T23:00:00.000Z"	0.06679389312977099	0.022900763358778622	0.1679389312977099	0.007633587786259541	0.02480916030534351	0.009541984732824428	0.3244274809160305	0.25	0.12595419847328243	
"2021-04-03T23:00:00.000Z"	0.07971014492753623	0.019927536231884056	0.15942028985507245	0.007246376811594202	0.021739130434782608	0.009057971014492754	0.3278985507246377	0.24637681159420285	0.1286231884057971	
